TI1;TI2;TI3;TI4;TI5;TC1;TC2;TI6;LC1;TI7
0,14521;-0,011248;-0,50806;-0,61597;-0,2707;0,4296;-1,0393;0,38949;0,1862;0,22315
0,050919;-0,13397;-0,50806;-0,56545;-0,34749;0,32006;-1,0393;0,92697;0,21367;0,42655
-0,063843;-0,13397;-0,50806;-0,51493;-0,42429;0,23799;-1,0702;0,74781;0,34413;0,59297
-0,14992;-0,4108;-0,50806;-0,50147;-0,49472;0,16497;-1,1116;0,97676;0,36209;0,68283
-0,14992;-0,29625;-0,50806;-0,50147;-0,49472;0,091946;-1,153;-0,05842;0,3013;0,83692
-0,14992;-0,1817;-0,50806;-0,50147;-0,49472;0,018922;-1,1944;-0,38694;0,32799;0,90115
-0,14992;-0,13397;-0,50806;-0,86984;-0,49472;-0,054103;-1,2358;1,0763;0,50708;0,90115
-0,14992;-0,13397;-0,50806;-0,87102;-0,49472;-0,12713;-1,0133;1,0464;0,46241;0,90115
-0,14992;-0,13397;-0,27582;-0,81491;-0,49472;-0,20015;-0,70289;-0,61589;0,35898;0,90115
-0,14992;-0,13397;-0,07274;-0,75872;-0,49472;-0,27318;-1,2462;-0,74526;0,17568;0,90115
-0,14992;-0,13397;-0,1337;-0,52256;-0,49472;-0,3462;-1,329;0,090882;0,11684;0,90115
-0,34589;-0,13397;-0,19467;-0,26995;-0,49472;-0,41922;-1,1634;-0,2675;0,30157;0,90115
-0,43494;-0,21207;-0,36406;-0,34471;-0,49472;-0,49225;-0,99787;-0,74526;0,28912;0,90115
-0,43494;-0,52451;-0,61092;-0,44922;-0,49472;-0,56527;-0,83229;-0,61589;0,47669;0,90115
-0,43494;-0,68024;-0,78063;-0,55372;-0,50695;-0,6383;-0,66672;-0,73533;0,38849;0,90115
-0,43494;-0,61658;-0,7189;-0,65823;-0,55586;-0,71132;-0,65627;-0,6813;0,3736;0,90115
-0,43494;-0,55293;-0,65722;-0,76408;-0,60468;-0,78435;-0,69767;0,74781;0,44734;0,90115
-0,43494;-0,48931;-0,59549;-0,8844;-0,65359;-0,8026;-0,73906;-1,0357;0,14448;0,90115
0,087589;-0,42566;-0,53376;-1,0047;-0,75953;-0,8026;-0,78045;-0,93799;0,11979;0,90115
-0,17843;-0,30785;-0,50806;-1,125;-0,90617;-0,8026;-0,82185;-0,68554;0,12878;0,87684
-0,15911;-0,18509;-0,50806;-1,0965;-1,0528;-0,8026;-0,62532;-1,0903;0,17441;0,81843
0,02002;0,14448;-0,50806;-0,96176;-1,1994;-0,8026;-0,3493;-0,77183;0,11702;0,76002
-0,13687;0,12061;-0,50806;-0,82703;-0,91588;-0,8026;-0,073474;-2,1786;0,10222;0,67004
-0,14992;-0,26123;-0,50806;-0,69231;-0,68734;-0,8026;-1,0911;-1,7008;-0,17999;0,48513
-0,09452;-0,0026835;-0,50806;-0,55758;-0,7411;-0,8026;-1,2981;-0,79003;-0,33384;0,30022
0,00048579;-0,27118;-0,50806;-0,62423;-0,79487;-0,8026;-1,0911;-0,78791;-0,27044;0,16923
0,095491;-0,28113;-0,50806;-0,83474;-0,84863;-0,8026;-0,88413;-2,1786;-0,33027;0,076776
0,30135;-0,042474;-0,50806;-0,90281;-0,9024;-0,8026;-0,67716;-0,67823;-0,12668;-0,015678
0,58637;0,056958;-0,50806;-0,86913;-0,91396;-0,8026;-0,62532;-0,38694;0,0052324;-0,052026
0,17469;0,056958;-0,50806;-0,83545;-0,79872;-0,8026;-0,62532;-0,96919;0,088986;0,08006
0,13509;0,056958;-0,50806;-0,80177;-0,68357;-0,8026;-0,62532;-0,80499;0,11666;0,21215
0,13509;0,056958;-0,50806;-0,76809;-0,67394;-0,8026;-0,62532;-0,89457;0,11666;0,22315
0,13509;0,056958;-0,50806;-1,1225;-0,67394;-0,85737;-0,62532;-0,38694;0,15803;0,22315
0,19449;0,056958;-0,50806;-0,77431;-0,67394;-0,93039;-0,65627;0,56865;0,10316;0,22315
0,43201;0,056958;-0,50806;-0,80909;-0,67394;-1,0034;-0,69767;0,38949;0,020324;0,22315
0,53887;0,056958;-0,50806;-0,84379;-0,67394;-1,0764;-0,73906;0,74781;-0,007243;0,18271
0,3251;0,056958;-0,24406;-0,8785;-0,67394;-1,1495;-0,78045;-1,223;-0,14147;0,11335
0,3251;0,056958;-0,038333;-0,9132;-0,67394;-1,1404;-0,82185;-1,0439;-0,16327;0,044
0,3251;0,056958;-0,079469;-0,83789;-0,67394;-1,1039;-0,80134;-0,53624;-0,12717;-0,055944
0,3251;0,056958;-0,12065;-0,72252;-0,66397;-1,0674;-0,75995;-1,0737;-0,1023;-0,15865
0,3251;0,056958;-0,16179;-0,60724;-0,54447;-1,0309;-0,71856;0,090882;0,020727;-0,26136
0,15884;0,056958;-0,20292;-0,50147;-0,49472;-0,99438;-0,67716;-1,0256;0,13124;-0,18521
-0,12617;0,0039185;-0,25366;-0,50147;-0,53123;-1,0125;-0,63577;-0,86471;0,20157;-0,092753
-0,41119;-0,12335;-0,31126;-0,50147;-0,57101;-1,049;-0,59438;-0,38694;-0,033121;-0,00029793
-0,024375;-0,13397;-0,36886;-0,50147;-0,61088;-1,0855;-0,55298;0,38949;-0,07341;-0,057614
0,42348;0,20015;-0,42646;-0,50147;-0,65074;-1,122;-0,51159;-1,9994;-0,40969;-0,22202
0,2301;0,55099;-0,48406;-0,54357;-0,67394;-1,1585;-0,47019;-1,223;-0,44671;-0,38636
-0,14992;0,23597;-0,50806;-0,92249;-0,67394;-1,1404;-0,4288;0,56865;-0,34637;-0,45485
-0,57745;-0,079053;-0,07606;-0,92249;-0,67394;-1,1039;-0,4493;0,53879;-0,23167;-0,45485
-0,5632;-0,39408;-0,15833;-0,53421;-0,67394;-1,0674;-0,4907;-1,2977;-0,060634;-0,45485
-0,39219;-0,20159;-0,32804;-0,59032;-0,65669;-1,0309;-0,53209;-1,3216;0,061842;-0,45485
-0,22118;0,037062;-0,76004;-0,64651;-0,44992;-0,99438;-0,57349;-0,38694;-0,11402;-0,45485
-0,73581;-0,24308;-0,66404;-0,70261;-0,24314;-1,0125;-0,61488;-1,4022;-0,24442;-0,45485
-0,77381;-0,57037;-0,52004;-0,7496;-0,27514;-1,049;-0,56323;0,41583;-0,29647;-0,45485
-0,81181;-0,79029;-0,37604;-0,69545;-0,3289;-1,0855;-0,48045;0,47907;-0,21835;-0,45485
-0,84981;-0,93348;-0,23204;-0,64131;-0,38267;-1,122;-0,39766;0,5423;-0,13992;-0,45485
-0,88786;-1,0767;-0,61604;-0,58717;-0,43643;-1,1585;-0,31487;0,3397;-0,11389;-0,45485
-0,88205;-1,1443;-0,76246;-0,53303;-0,4902;-1,1677;-0,23209;0,31983;-0,10074;-0,45485
-0,81496;-0,98518;-0,70486;-0,57167;-0,52872;-1,1677;-0,17251;-0,61589;0,088807;-0,45485
-0,74793;-0,82606;-0,64726;-0,74007;-0,56582;-1,1677;-0,12086;0,090882;0,075392;-0,45485
-0,71996;-0,70674;-0,58966;-0,75408;-0,60284;-1,1677;-0,069025;0,38949;0,18647;-0,45485
-0,71996;-0,70674;-0,53206;-0,75408;-0,63994;-1,1677;-0,01738;0,38949;-0,046898;-0,46643
-0,71996;-0,70674;-0,50806;-0,75408;-0,65836;-1,1404;-0,93578;-0,08828;-0,23167;-0,51263
-0,71996;-0,70674;-0,50806;-0,70065;-0,47135;-1,1039;-1,153;0,59851;-0,32142;-0,55889
-0,64222;-0,70674;-0,50806;-0,64233;-0,28435;-1,0674;-1,0288;0,56865;-0,44671;-0,60514
-0,33128;-0,42958;-0,50806;-0,58402;-0,097342;-1,0309;-0,90463;-0,4235;-0,37125;-0,63982
-0,18744;-0,13397;-0,50806;-0,52579;-0,057897;-0,99438;-0,78045;-0,38694;-0,12751;-0,63982
-0,27743;-0,13397;-0,50806;-0,90242;-0,46114;-1,0125;-0,65627;-0,7154;0,18702;-0,63982
-0,36742;-0,13397;-0,50806;-0,85434;-0,49472;-1,049;-0,59438;-0,2675;0,0068421;-0,56966
-0,54895;-0,46808;-0,50806;-0,80618;-0,49472;-1,0855;-0,55298;-0,89457;-0,007243;-0,49316
-1,005;-0,70674;-0,50806;-0,75809;-0,49472;-1,122;-0,51159;-2,3578;-0,032732;-0,4166
-2,1078;-1,4287;-0,9305;-0,75408;-0,49472;-1,1585;-0,47019;-0,5661;0,047489;-0,3401
-2,3434;-2,4797;-1,4483;-0,82428;-0,49472;-1,1404;-0,4288;0,090882;0,17319;-0,26994
-0,91001;-1,9887;-2,137;-1,1049;-0,49472;-1,1039;-0,26323;-1,5216;0,10276;-0,26994
2,1303;0,4388;-1,9569;-1,3856;-0,54681;-1,0674;-0,056259;-1,5856;0,27192;-0,26994
1,2827;1,1071;-1,235;-1,533;-0,61942;-1,0309;0,15071;-0,53624;0,44738;-0,26994
-0,0043977;0,27853;0,06794;-1,2804;-0,7143;-0,99438;-0,57349;-2,1786;0,24375;-0,26994
-0,74371;-0,49931;0,73998;-0,43411;-0,8756;-1,0125;-0,67716;-1,3126;0,15803;-0,26994
-0,80071;-0,75192;0,73998;0,53895;-1,0369;-1,049;-0,47019;-2,6564;0,14569;-0,26994
-0,85776;-0,81348;0,57198;1,0133;-1,1982;-1,0855;-0,26323;-0,38694;0,20385;-0,26994
-0,91001;-0,87509;-0,02806;1,5922;-0,71874;-1,122;-0,056259;0,24018;0,25783;-0,26994
-0,91001;-0,93669;-0,16246;1,4544;0,16738;-1,1585;0,15071;-1,2529;0,1862;-0,26994
-0,91001;-0,99669;-0,39286;1,2563;0,46611;-1,113;0,10932;-1,5216;0,11684;-0,26994
-0,91001;-1,0391;-0,62326;0,67746;1,0286;-1,0399;-0,014866;0,31827;0,10336;-0,26994
-0,91001;-1,0815;-0,78117;0,0038296;1,0286;-0,96691;-0,13905;0,38402;-0,14085;-0,26994
-0,91001;-1,124;-0,72159;-0,58245;1,0286;-0,89388;-0,26323;-2,5369;-0,24442;-0,43947
-0,91001;-1,1664;-0,66197;-0,77675;1,0286;-0,82086;-0,38741;0,48007;-0,16692;-0,62438
-0,91001;-1,1841;-0,6024;-0,9014;0,84941;-0,8026;0,35768;0,21032;0,28348;-0,55503
-0,91001;-1,1125;-0,54283;-0,81719;0,54215;-0,8026;-0,15955;0,27004;0,6753;-0,46257
-0,91001;-0,82606;-0,54597;-0,75408;0,23848;-0,8026;-0,03034;0,27004;0,62982;0,11151
-0,91001;-0,82606;-0,6369;-0,75408;-0,054799;-0,8026;0,48708;0,27004;0,42505;0,22315
-1,3019;-1,0306;-0,72783;-0,75408;-0,24984;-0,8026;-0,15955;0,27004;0,035102;0,22315
-1,48;-1,1841;-0,86007;-0,75408;-0,30721;-0,8299;-0,35627;0,27004;-0,54383;0,16946
-1,48;-1,1841;-1,1161;-0,84474;-0,36458;-0,86641;-0,27348;0,27004;-1,0138;-0,26787
-1,48;-1,358;-1,3721;-1,0002;-0,42203;-0,90293;-0,19069;0,56865;-1,507;-0,69345
-1,9155;-2,0535;-1,7287;-1,1557;-0,47939;-0,93944;-0,1079;0,56865;-0,087936;-0,948
-2,5252;-2,749;-2,387;-1,3111;-0,64756;-0,97595;-0,025117;0,56865;0,31558;-0,948
-1,0446;-2,0194;-3,0453;-1,8768;-0,85592;-1,0399;0,026528;0,13068;0,83234;-0,60958
1,3363;0,47462;-2,7702;-2,2136;-1,0921;-1,113;0,067921;0,090882;0,91408;-0,30554
1,3227;1,3935;-1,7401;-2,0592;-1,3482;-1,186;0,10932;0,18046;1,0125;-0,10197
0,16675;0,47628;-0,46006;-1,554;-1,6042;-1,259;0,15071;-0,08828;0,94655;0,25397
-0,71996;-0,46808;0,25994;-0,83223;-1,8603;-1,332;0,1921;-0,08828;0,89785;0,59297
-1,195;-0,58264;0,25994;0,46231;-1,9285;-1,3503;0,20255;-0,08828;0,88122;0,59297
-1,195;-0,69719;0,079918;0,91134;-1,5452;-1,3503;0,20255;-0,08828;0,84916;0,59297
-1,195;-0,81179;-0,85321;0,80644;-1,127;-1,3503;0,20255;-0,08828;0,73765;0,59297
-1,195;-0,92634;-0,99035;0,30578;-0,70878;-1,3503;0,20255;-0,08828;0,53773;0,50823
-1,195;-0,99317;-1,1275;-0,1608;-0,039222;-1,3503;0,20255;-0,08828;0,64463;0,41578
-1,195;-0,99317;-1,2647;-0,70521;0,21528;-1,323;0,24143;-0,08828;0,81669;0,40806
-1,195;-0,99317;-0,83607;-1,0087;0,46979;-1,2865;0,29307;-0,08828;0,88162;0,40806
-1,195;-0,99317;-1,2361;-1,1262;0,31494;-1,25;0,34491;-0,16296;0,94664;0,67442
-1,0644;-0,99317;-1,237;-1,2172;0,12291;-1,2134;0,39656;-0,3683;0,82067;0,96497
-0,92187;-0,99317;-1,1943;-1,2894;0,042934;-1,1769;0,37857;-0,29362;0,46227;0,75046
-0,86251;-0,99317;-1,1517;-1,3615;-0,56942;-1,113;0,33717;-0,21894;0,017261;0,22315
-0,81066;-0,99317;-1,109;-1,3916;-0,74864;-1,0399;0,29578;-0,14426;-0,50589;-0,18774
-0,75885;-0,99317;-1,1007;-0,95861;-0,92786;-0,96691;0,25439;-0,076057;-1,0793;-0,43429
-0,71996;-0,99317;-1,1404;-0,92249;-0,94276;-0,89388;0,21299;-0,02722;-1,6396;-1,06
-0,71996;-0,99317;-1,1801;-0,71198;-0,94276;-0,82086;0,30603;0,021673;-2,2625;-1,3291
-1,0877;-1,1364;-1,2199;-0,53208;-0,94276;-0,7753;0,44395;0,07051;-2,4793;-1,7767
-1,6421;-1,7091;-1,2596;-0,89951;-0,94276;-0,73879;0,58205;0,19542;-2,4027;-2,3194
-1,863;-2,2342;-1,7241;-1,3014;-0,97811;-0,70228;0,513;0,37458;-2,2529;-2,5043
-1,2346;-1,8646;-2,9169;-1,8066;-1,063;-0,66577;0,37508;0,47907;-1,6485;-2,6893
0,80018;-0,5275;-3,0216;-2,3539;-1,1479;-0,62925;0,23698;0,5768;-1,1113;-2,7551
2,7003;1,7883;-2,7401;-2,3539;-1,3312;-0,62004;0,66832;0,67453;-0,38065;-2,6543
1,3182;2,1572;-1,1961;-2,3539;-1,809;-0,62004;0,047418;0,97179;0,22997;-2,3618
0,3251;0,62977;0,40398;-1,5961;-2,287;-0,62004;-0,1079;1,0797;0,39113;-1,9325
-0,19183;-0,1424;0,88398;-0,71198;-2,6454;-0,62004;0,03001;0,92697;0,20156;-1,7488
-0,29243;-0,24348;0,30794;0,28705;-2,6454;-0,62004;0,16812;0,92697;0,058131;-1,6621
-0,39303;-0,34456;-0,10805;0,59262;-1,8662;-0,64734;0,82345;0,92697;-0,11429;-1,3623
-0,47188;-0,44069;-0,30005;0,47419;-1,4042;-0,68385;0,25439;0,92697;-0,32106;-0,948
-0,53523;-0,52215;-0,49205;0,13273;-0,47479;-0,72036;0,15071;0,56865;-0,33376;-0,948
-0,59858;-0,6036;-0,50806;-0,36793;0,0030704;-0,75688;0,35768;0,56865;-0,062486;-0,948
-0,66189;-0,68501;-0,50806;-0,58764;0,19694;-0,79339;0,56464;0,56865;0,31518;-0,948
-0,71996;-0,70674;-0,50806;-0,70513;0,36494;-0,74783;0,77161;0,56865;0,38676;-0,948
-0,71996;-0,70674;-0,50806;-0,87197;0,41418;-0,67481;0,76136;0,46411;0,89401;-0,63982
-0,71996;-0,70674;-0,56086;-1,0741;0,10692;-0,60179;0,67857;0,13397;1,1462;-0,49454
-0,71996;-0,70674;-0,61846;-1,2761;-0,20027;-0,52876;0,59579;-0,2675;1,2148;0,06347
-0,71996;-0,71976;-0,67606;-1,2382;-0,47228;-0,45574;0,513;-0,2675;1,1295;0,36601
-0,84116;-0,87598;-0,73366;-0,92249;-0,58274;-0,41018;0,43021;-0,18389;0,88169;0,62379
-0,91001;-1,0826;-0,79126;-0,5634;-0,67871;-0,37367;0,44046;0,016817;0,45118;0,40806
-0,68733;-1,4406;-1,0841;-0,71198;-0,77477;-0,33716;0,48186;0,21747;-0,30097;-0,085034
-0,43494;-0,70161;-1,0841;-0,86056;-0,87074;-0,30064;0,52325;0,41812;-1,0329;-0,59183
-0,43494;-0,64027;-1,0841;-1,033;-0,94276;-0,26413;0,56464;0,58087;-1,7855;-0,92058
0,1022;-0,57889;-1,0841;-1,2225;-0,94276;-0,30969;0,60604;0,62971;-2,2467;-1,5246
-0,029348;-0,51751;-0,76726;-1,4119;-1,1388;-0,38271;0,61648;0,6786;-2,2597;-2,006
-0,16089;-0,45617;-0,61608;-0,90588;-1,3677;-0,45574;0,61648;0,72744;-1,7422;-2,2721
-0,29243;-0,37262;-1,0481;-0,75408;-1,275;-0,52876;0,61648;1,0217;-0,91417;-2,3993
-0,42398;-0,25807;-0,95208;-0,75408;-1,1823;-0,60179;0,61648;0,92284;-0,12623;-2,332
0,17469;-0,14351;-0,80808;-0,75408;-1,0896;-0,64734;0,61648;0,824;0,50679;-2,0883
0,83978;0,30355;-0,79606;-0,75408;-0,99687;-0,68385;0,58553;0,72515;0,65961;-1,514
0,25651;0,15581;-0,22006;-0,75408;-0,81832;-0,72036;0,54414;0,6263;0,67577;-1,2449
-0,14992;-0,048719;-0,22006;-0,75408;-0,51959;-0,75688;0,50275;0,54102;0,84916;-0,65301
-0,14992;-0,13397;-0,21046;-0,25547;-0,49472;-0,79339;0,46135;0,47466;0,75418;-0,17749
-0,14992;-0,13397;-0,17206;-0,33527;-0,49472;-0,8026;0,41996;0,40829;0,78544;-0,085034
-0,14992;-0,13397;-0,13366;-0,41506;-0,49472;-0,8026;0,44046;0,34193;0,73795;-0,059515
-0,14992;-0,13397;-0,09526;-0,49486;-0,49472;-0,8026;0,48186;0,27557;0,80147;0,042502
-0,14992;-0,13397;-0,05686;-0,50147;-0,49472;-0,8026;0,52325;0,35215;0,86539;0,14452
-0,078671;-0,13397;-0,0010544;-0,50147;-0,49472;-0,8026;0,56464;0,10433;0,81689;0,24654
0,20635;-0,13397;0,10692;-0,50147;-0,49472;-0,74783;0,60604;0,15808;0,76996;0,34855
-0,40329;-0,13397;0,21495;-0,50147;-0,49472;-0,67481;0,58553;0,21183;0,64494;0,45011
-0,023266;-0,13397;-0,20405;-0,48203;-0,49472;-0,60179;0,54414;0,26558;0,21531;0,55092
0,10184;-0,13397;-0,16565;-0,24886;-0,45628;-0,52876;0,50275;0,3954;-0,24415;0,22315
0,044837;-0,13397;-0,12725;-0,015608;0,0044941;-0,45574;0,46135;0,5322;-0,53221;-0,14535
-0,012167;-0,13397;-0,088845;-0,16985;-0,011836;-0,41018;0,41996;0,52199;-0,54437;-0,29005
-0,06917;-0,13397;-0,050445;-0,35935;-0,071548;-0,37367;0,37857;0,45842;-0,42576;-0,43481
-0,12617;-0,13397;-0,02806;-0,467;-0,13134;-0,33716;0,33717;0,39479;-0,19228;-0,57951
-0,14992;-0,18674;-0,02806;-0,32921;-0,19105;-0,30064;0,29578;0,38949;-0,30814;-0,63982
-0,14992;-0,27716;-0,02806;-0,19141;-0,22589;-0,26413;0,25439;0,38949;-0,32195;-0,63982
-0,14992;-0,36758;-0,02806;-0,053618;-0,22589;-0,22762;0,21299;0,38949;-0,24346;-0,63982
-0,14992;-0,42035;-0,02806;-0,21722;-0,22589;-0,19111;0,2335;0,42738;-0,50775;-0,72968
-0,14992;-0,42035;-0,02806;-0,44733;-0,22589;-0,1546;0,27489;0,46874;-0,38576;-0,88377
-1,4273;-1,1841;-0,02806;-0,23076;-0,22589;-0,11808;0,31628;0,5101;-0,28265;-0,948
-2,0026;-1,6546;-0,84406;-0,014192;-0,22589;-0,081572;0,35768;0,5514;-0,12757;-0,948
-0,14992;-0,70674;-1,5641;-0,56222;-0,22589;-0,12713;0,39907;0,56865;-0,033134;-0,948
2,1778;1,1071;-1,5641;-0,92249;-0,22589;-0,20015;0,44046;0,56865;-0,19264;-0,92104
1,7766;1,8708;-0,46006;-0,92249;-0,22589;-0,27318;0,48186;0,56865;-0,17976;-0,87479
0,238;1,2582;0,54798;-0,75825;-0,52713;-0,3462;0,52325;0,56865;-0,10039;-0,82859
-0,72498;0,0098068;1,6221;-0,10146;-0,85567;-0,41922;0,56464;0,56865;0,18727;-0,78233
-0,785;-0,55587;1,3853;0,98122;-1,1843;-0,43748;0,60604;0,53577;0,1886;-0,74829
-0,84498;-0,7554;0,72626;1,4947;-0,91588;-0,43748;0,61648;0,49994;0,0082432;-0,723
-0,905;-0,82174;0,56171;1,6905;-0,56188;-0,43748;0,61648;0,46411;-0,15291;-0,69765
-0,91001;-0,88811;0,01994;1,3721;0,12099;-0,43748;0,61648;0,42828;-0,074854;-0,67231
-0,84466;-0,95445;-0,02806;0,68651;0,63092;-0,43748;0,61648;0,39244;0,20196;-0,64702
-0,77341;-0,96203;-0,02806;-0,27695;0,82186;-0,41018;0,61648;0,38949;0,27163;-0,63982
-0,69146;-0,88731;-0,02806;-0,61377;1,0127;-0,37367;0,61648;0,38949;0,38849;-0,26994
-0,57745;-0,81259;-0,02806;-0,66563;0,80294;-0,33716;0,61648;0,38949;0,30197;-0,26994
-0,46344;-0,73787;-0,02806;-0,51406;0,55664;-0,30064;0,61648;0,38949;0,31691;-0,26994
-0,34944;-0,84997;-0,02806;-0,3625;0,42984;-0,26413;0,61648;0,38284;0,44705;-0,26994
-0,23543;-0,6781;-0,02806;-0,20377;0,34652;-0,20015;0,61648;0,3032;0,70689;-0,00029793
-0,17665;-0,43824;-0,02806;-0,023241;0,21763;-0,12713;0,71997;0,27004;0,77255;0,038239
-0,28351;-0,50983;-0,02806;0,15721;0,056333;-0,054103;0,85788;0,27004;0,58314;0,038239
-0,39041;-0,58143;0,097951;0,17224;-0,10496;0,018922;0,99599;0,29326;0,28768;0,038239
-0,6012;-0,65303;-0,23607;0,17224;-0,22589;0,091946;0,79753;0,33306;-0,5203;0,038239
-1,5592;-1,1841;-0,42807;0,11479;-0,22589;0,1102;0,48708;0,37291;-1,1688;-0,14154
-1,9551;-1,9137;-0,8441;-0,11484;-0,22589;0,1102;1,0304;0,74781;-1,6265;-0,85117
-0,54114;-1,5046;-1,8521;-0,5383;-0,22589;0,1102;0,84937;0,74781;-2,0023;-1,3319
1,0014;0,056958;-1,8521;-1,1848;-0,22589;0,1102;0,33195;0,74781;-1,7324;-1,6034
2,4153;1,8008;-1,0361;-1,3014;-0,29306;0,1102;0,513;0,74781;-0,60896;-1,7801
1,5025;1,9745;0,1263;-1,418;-0,57152;0,055434;0,92693;0,74781;0,31449;-1,9136
0,52741;1,3278;1,652;-0,20676;-0,87878;-0,01759;0,87529;0,74781;0,8175;-1,4411
-0,71996;0,27179;2,03;0,74482;-1,186;-0,090615;0,66832;0,74781;0,81709;-0,81401
-0,71996;-0,32636;1,814;1,7721;-0,96521;-0,16364;0,46135;0,74781;0,67557;-0,49241
-0,68302;-0,59486;0,78798;1,7721;-0,69638;-0,23666;0,44046;0,74781;0,43169;-0,17081
-0,61967;-0,6723;0,21194;1,7721;-0,36031;-0,28222;0,48186;0,74781;0,020123;-0,11217
-0,55632;-0,61324;-0,14806;1,4269;0,38981;-0,31873;0,52325;0,74781;-0,034296;-0,14915
-0,49301;-0,55418;0,13994;0,83524;1,0043;-0,35524;0,56464;0,74781;0,10276;-0,18613
-0,43494;-0,49516;0,25994;0,55257;1,3377;-0,39175;0,60604;0,74781;0,46241;-0,22311
-0,43494;-0,4361;0,25994;0,39329;1,4418;-0,42827;0,64743;0,70065;0,65701;-0,26009
-0,43494;-0,42035;0,31996;0,26699;1,3821;-0,35524;0,68882;0,58751;1,0058;-0,10393
-0,43494;-0,42035;0,55996;0,14068;1,3223;-0,24571;0,73022;0,47438;1,2148;0,37246
-0,43494;-0,42035;0,69997;0,014375;1,128;-0,13617;0,77161;0,3335;1,2148;0,57603
-0,37017;-0,42035;0,53995;0,31255;0,83727;-0,026633;0,81301;0,10952;1,095;1,0047
-0,2147;-0,39867;0,37994;0,64936;0,62749;0,082903;0,76136;0,40896;0,66023;1,1491
-0,14992;-0,13829;0,25994;0,59066;0,4471;0,19244;0,67857;0,45568;0,19039;1,0295
-0,14992;0,021137;0,25994;0,49591;0,31176;0,30198;0,59579;0,50245;-0,55577;0,38162
-0,39934;-0,12206;0,25994;0,38534;0,31176;0,41151;0,513;0,54917;-1,2783;0,06468
-1,0918;-0,94744;0,25994;0,22748;0,31176;0,52105;0,43021;0,65075;-2,0656;-0,59183
-1,9551;-1,4673;0,0079625;0,069619;0,31176;0,63059;0,40952;0,79151;-2,3057;-0,92058
-1,0407;-1,4227;-1,0094;-0,35644;0,31176;0,65788;0,40952;0,93233;-2,1899;-1,3269
2,1303;0,62977;-1,5214;-0,91485;0,28295;0,65788;0,40952;1,0731;-1,8677;-1,7402
3,4604;2,6822;-0,67907;-0,82294;0,16772;0,65788;0,40952;1,2139;-0,9389;-2,1059
1,2673;2,1042;0,68952;-0,38736;0,052565;0,65788;0,40952;1,1676;0,26092;-1,9474
0,24248;0,78398;2,0136;0,6699;-0,56708;0,65788;0,44046;1,1044;0,50788;-1,4089
0,044215;0,34339;2,372;1,677;-0,66573;0,60312;0,48186;1,0409;0,56771;-1,0124
-0,15405;-0,097253;2,0552;2,0247;-0,67394;0,53009;0,52325;0,97453;0,41747;-0,61395
-0,35232;-0,13397;1,1414;2,0247;-0,22212;0,45707;0,56464;0,90816;0,3893;-0,37709
-0,39801;-0,13397;0,72253;2,0247;0,27072;0,38404;0,60604;0,8418;0,17231;-0,27104
-0,33465;-0,13397;0,54798;1,9458;1,1915;0,31102;0,61648;0,77544;0,11684;-0,16499
-0,2713;-0,13397;0,54798;1,63;1,5826;0,34753;0,61648;0,74781;0,45168;-0,058939
-0,20799;-0,13397;0,54798;1,041;1,7455;0,42056;0,61648;0,74781;0,78584;0,05506
-0,14992;-0,13397;0,54798;0,96273;1,7455;0,49358;0,61648;0,74781;0,83292;0,25679
-0,14992;-0,12442;0,54798;0,80376;1,6966;0,5666;0,61648;0,74781;0,80049;0,45426
-0,14992;-0,086235;0,54798;0,58727;1,5011;0,63963;0,55439;0,74781;1,1096;0,63917
-0,14992;-0,04805;0,54798;0,66927;1,3056;0,74012;0,47161;0,74781;1,1797;0,82407
-0,14992;-0,0098655;0,54798;0,93007;1,1101;0,84966;0,38882;0,74781;1,1126;1,009
-0,24715;0,028319;0,54798;0,93007;1,0286;0,9592;0,30603;0,74781;0,97874;1,194
-0,37971;-0,062369;0,54798;0,93007;1,0286;1,0687;0,22324;0,74781;0,48012;1,3789
-1,3375;-0,78989;0,54798;0,93007;0,97939;1,1783;0,20255;0,74781;-0,22716;0,94228
-2,2401;-2,2342;0,35598;1,2037;0,92562;1,2329;0,20255;0,78699;-1,0678;0,44919
-1,385;-2,2342;-0,63815;0,70555;0,87186;1,2694;0,20255;0,85419;-1,8264;-0,043962
1,0852;-0,42035;-1,3214;-0,52956;0,81809;1,3059;0,20255;0,92139;-2,2021;-0,60721
2,7003;1,8708;-1,1925;-1,0127;0,76433;1,3424;0,20255;1,2256;-2,0914;-1,1603
0,82788;1,5012;0,57997;-0,84914;0,27893;1,3789;0,20255;1,2256;-1,9577;-1,489
0,2103;0,55617;1,8783;-0,17921;-0,11535;1,3608;0,20255;1,2256;-1,1644;-1,626
-0,18202;0,24917;2,2856;0,88797;-0,50963;1,3243;0,20255;1,2256;-0,075256;-1,626
-0,25905;0,1178;1,94;1,5468;-0,42756;1,2878;0,20255;1,2256;0,46013;-1,4915
-0,33607;-0,013523;1,0078;1,8199;-0,005053;1,2513;0,20255;1,0016;0,67928;-0,95359
-0,4131;-0,15444;0,76524;1,9932;0,47423;1,2148;0,20255;1,2256;0,58314;-0,55577
-0,73758;-0,39988;0,52268;1,8669;1,1242;1,2056;0,20255;1,2256;0,37621;-0,35399
-1,1598;-0,42035;0,28017;1,4563;1,4784;1,2056;0,20255;1,151;0,35911;-0,26994
